candidate_index,schedule_index,schedule_branch_order,schedule_pair_id,q,w,k_total,kB,kC,kD,kA,exact_shared_classes,exact_residual_qcoords,n_joint_states,n_initial_states,n_attractors,mean_cycle_period,max_cycle_period,mean_label_period,max_label_period,mean_cycle_label_valid_fraction,all_valid_basin_fraction,constant_cycle_fraction,constant_basin_fraction,phase_cycle_fraction,phase_basin_fraction,stable_label_classes,stable_label_entropy_bits,stable_label_entropy_norm,init_label_to_stable_label_mi_bits,init_label_to_stable_label_mi_norm,attractor_label_conservation_fraction,attractor_label_transition_mi_bits,attractor_label_transition_mi_norm,saved_run,saved_generation,saved_candidate,saved_blind_fitness,saved_fitness_mode,saved_target_mode
3,10,CD,5,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,11,DC,5,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,12,CD,6,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,13,DC,6,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,14,CD,7,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,15,DC,7,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,16,CD,8,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,17,DC,8,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,18,CD,9,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,19,DC,9,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,20,CD,10,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,21,DC,10,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,22,CD,11,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,23,DC,11,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,24,CD,12,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,25,DC,12,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,26,CD,13,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,27,DC,13,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,28,CD,14,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,29,DC,14,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,30,CD,15,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
3,31,DC,15,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,47,1128,1.0000010000009965,two_stage,interface
4,0,CD,0,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,1,DC,0,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,2,CD,1,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,3,DC,1,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,4,CD,2,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,5,DC,2,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,6,CD,3,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,7,DC,3,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,8,CD,4,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,9,DC,4,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,10,CD,5,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,11,DC,5,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,12,CD,6,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,13,DC,6,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,14,CD,7,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,15,DC,7,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,16,CD,8,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,17,DC,8,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,18,CD,9,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,19,DC,9,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,20,CD,10,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,21,DC,10,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,22,CD,11,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,23,DC,11,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,24,CD,12,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,25,DC,12,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,26,CD,13,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,27,DC,13,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,28,CD,14,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,29,DC,14,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,30,CD,15,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
4,31,DC,15,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,46,1104,1.0000010000009965,two_stage,interface
5,0,CD,0,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,1,DC,0,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,2,CD,1,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,3,DC,1,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,4,CD,2,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,5,DC,2,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,6,CD,3,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,7,DC,3,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,8,CD,4,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,9,DC,4,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,10,CD,5,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,11,DC,5,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.4375,0.5,0.4375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,12,CD,6,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,13,DC,6,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,14,CD,7,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,15,DC,7,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.3125,0.5,0.3125,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,16,CD,8,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,17,DC,8,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,18,CD,9,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,19,DC,9,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,20,CD,10,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,21,DC,10,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,22,CD,11,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,23,DC,11,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,24,CD,12,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,25,DC,12,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,26,CD,13,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,27,DC,13,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,28,CD,14,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,29,DC,14,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.5,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,30,CD,15,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
5,31,DC,15,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.5,2,1.0,1,0.75,0.375,0.5,0.375,0.0,0.0,1,-0.0,-0.0,,,1.0,0.0,,4,45,1088,1.0000010000009965,two_stage,interface
6,0,CD,0,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,1,DC,0,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,2,CD,1,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,3,DC,1,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,4,CD,2,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,5,DC,2,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,6,CD,3,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,7,DC,3,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,8,CD,4,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,9,DC,4,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,10,CD,5,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,11,DC,5,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,12,CD,6,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,13,DC,6,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,14,CD,7,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,15,DC,7,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,16,CD,8,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,17,DC,8,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,18,CD,9,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,19,DC,9,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,20,CD,10,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,21,DC,10,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,22,CD,11,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
