instance,rule_ensemble,k,q,horizon,n_schedules,observer,observer_size,raw_boundary_size,incoming_boundary_size,outgoing_boundary_size,exterior_support_size,interior_support_size,n_recurrent_states,boundary_label_classes,boundary_label_entropy_bits,boundary_quotient_size,boundary_quotient_entropy_bits,boundary_nontrivial,boundary_binary_c2_like,boundary_mi_bits,zero_error_code_size,zero_error_exact,signature_classes,singleton_output_fraction,mean_output_set_size,live_site_count,live_site_fraction,effective_edge_count,effective_cycle_rank,observer_vertices,exterior_support,live_sites,effective_edges
0,observer_parity_pair,5,2,2,120,"(0, 1, 2, 3, 4)",5,0,0,0,0,0,0,1,0.0,1,0.0,False,False,0.0,1,True,1,0.0,0.0,0,0.0,0,0,"[0, 1, 2, 3, 4]",[],[],[]
0,observer_parity_pair,5,2,2,120,"(0,)",1,1,0,1,1,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,[0],[2],[2],[]
0,observer_parity_pair,5,2,2,120,"(0, 1)",2,1,0,1,1,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,1,1.0,0,0,"[0, 1]",[2],[2],[]
0,observer_parity_pair,5,2,2,120,"(0, 2)",2,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,2,1.0,1,0,"[0, 2]","[3, 4]","[3, 4]","[[3, 4]]"
0,observer_parity_pair,5,2,2,120,"(0, 3)",2,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,2,1.0,1,0,"[0, 3]","[2, 4]","[2, 4]","[[2, 4]]"
0,observer_parity_pair,5,2,2,120,"(0, 4)",2,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,2,1.0,1,0,"[0, 4]","[2, 3]","[2, 3]","[[2, 3]]"
0,observer_parity_pair,5,2,2,120,"(1, 2)",2,3,2,1,3,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,3,1.0,3,1,"[1, 2]","[0, 3, 4]","[0, 3, 4]","[[0, 3], [0, 4], [3, 4]]"
0,observer_parity_pair,5,2,2,120,"(1, 3)",2,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 3]","[2, 4]","[2, 4]","[[2, 4]]"
0,observer_parity_pair,5,2,2,120,"(1, 4)",2,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 4]","[2, 3]","[2, 3]","[[2, 3]]"
0,observer_parity_pair,5,2,2,120,"(0, 1, 2)",3,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 2]","[3, 4]","[3, 4]","[[3, 4]]"
0,observer_parity_pair,5,2,2,120,"(0, 1, 3)",3,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 3]","[2, 4]","[2, 4]","[[2, 4]]"
0,observer_parity_pair,5,2,2,120,"(0, 1, 4)",3,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 4]","[2, 3]","[2, 3]","[[2, 3]]"
0,observer_parity_pair,5,2,2,120,"(0, 2, 3)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 2, 3]",[4],[4],[]
0,observer_parity_pair,5,2,2,120,"(0, 2, 4)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 2, 4]",[3],[3],[]
0,observer_parity_pair,5,2,2,120,"(0, 3, 4)",3,3,1,2,1,3,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 3, 4]",[2],[2],[]
0,observer_parity_pair,5,2,2,120,"(1, 2, 3)",3,3,2,1,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 2, 3]","[0, 4]","[0, 4]","[[0, 4]]"
0,observer_parity_pair,5,2,2,120,"(1, 2, 4)",3,3,2,1,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 2, 4]","[0, 3]","[0, 3]","[[0, 3]]"
0,observer_parity_pair,5,2,2,120,"(1, 3, 4)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,1,1.0,0,0,"[1, 3, 4]",[2],[2],[]
0,observer_parity_pair,5,2,2,120,"(2, 3, 4)",3,1,1,0,1,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[2, 3, 4]",[0],[0],[]
1,observer_parity_pair,5,2,2,120,"(0, 1, 2, 3, 4)",5,0,0,0,0,0,0,1,0.0,1,0.0,False,False,0.0,1,True,1,0.0,0.0,0,0.0,0,0,"[0, 1, 2, 3, 4]",[],[],[]
1,observer_parity_pair,5,2,2,120,"(0,)",1,1,0,1,1,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,[0],[2],[2],[]
1,observer_parity_pair,5,2,2,120,"(0, 1)",2,1,0,1,1,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,1,1.0,0,0,"[0, 1]",[2],[2],[]
1,observer_parity_pair,5,2,2,120,"(0, 2)",2,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,2,1.0,1,0,"[0, 2]","[3, 4]","[3, 4]","[[3, 4]]"
1,observer_parity_pair,5,2,2,120,"(0, 3)",2,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,2,1.0,1,0,"[0, 3]","[2, 4]","[2, 4]","[[2, 4]]"
1,observer_parity_pair,5,2,2,120,"(0, 4)",2,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,2,1.0,1,0,"[0, 4]","[2, 3]","[2, 3]","[[2, 3]]"
1,observer_parity_pair,5,2,2,120,"(1, 2)",2,3,2,1,3,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,3,1.0,3,1,"[1, 2]","[0, 3, 4]","[0, 3, 4]","[[0, 3], [0, 4], [3, 4]]"
1,observer_parity_pair,5,2,2,120,"(1, 3)",2,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 3]","[2, 4]","[2, 4]","[[2, 4]]"
1,observer_parity_pair,5,2,2,120,"(1, 4)",2,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 4]","[2, 3]","[2, 3]","[[2, 3]]"
1,observer_parity_pair,5,2,2,120,"(0, 1, 2)",3,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 2]","[3, 4]","[3, 4]","[[3, 4]]"
1,observer_parity_pair,5,2,2,120,"(0, 1, 3)",3,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 3]","[2, 4]","[2, 4]","[[2, 4]]"
1,observer_parity_pair,5,2,2,120,"(0, 1, 4)",3,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 4]","[2, 3]","[2, 3]","[[2, 3]]"
1,observer_parity_pair,5,2,2,120,"(0, 2, 3)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 2, 3]",[4],[4],[]
1,observer_parity_pair,5,2,2,120,"(0, 2, 4)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 2, 4]",[3],[3],[]
1,observer_parity_pair,5,2,2,120,"(0, 3, 4)",3,3,1,2,1,3,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 3, 4]",[2],[2],[]
1,observer_parity_pair,5,2,2,120,"(1, 2, 3)",3,3,2,1,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 2, 3]","[0, 4]","[0, 4]","[[0, 4]]"
1,observer_parity_pair,5,2,2,120,"(1, 2, 4)",3,3,2,1,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 2, 4]","[0, 3]","[0, 3]","[[0, 3]]"
1,observer_parity_pair,5,2,2,120,"(1, 3, 4)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,1,1.0,0,0,"[1, 3, 4]",[2],[2],[]
1,observer_parity_pair,5,2,2,120,"(2, 3, 4)",3,1,1,0,1,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[2, 3, 4]",[0],[0],[]
2,observer_parity_pair,5,2,2,120,"(0, 1, 2, 3, 4)",5,0,0,0,0,0,0,1,0.0,1,0.0,False,False,0.0,1,True,1,0.0,0.0,0,0.0,0,0,"[0, 1, 2, 3, 4]",[],[],[]
2,observer_parity_pair,5,2,2,120,"(0,)",1,1,0,1,1,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,[0],[2],[2],[]
2,observer_parity_pair,5,2,2,120,"(0, 1)",2,1,0,1,1,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,1,1.0,0,0,"[0, 1]",[2],[2],[]
2,observer_parity_pair,5,2,2,120,"(0, 2)",2,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,2,1.0,1,0,"[0, 2]","[3, 4]","[3, 4]","[[3, 4]]"
2,observer_parity_pair,5,2,2,120,"(0, 3)",2,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,2,1.0,1,0,"[0, 3]","[2, 4]","[2, 4]","[[2, 4]]"
2,observer_parity_pair,5,2,2,120,"(0, 4)",2,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,2,1.0,1,0,"[0, 4]","[2, 3]","[2, 3]","[[2, 3]]"
2,observer_parity_pair,5,2,2,120,"(1, 2)",2,3,2,1,3,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,3,1.0,3,1,"[1, 2]","[0, 3, 4]","[0, 3, 4]","[[0, 3], [0, 4], [3, 4]]"
2,observer_parity_pair,5,2,2,120,"(1, 3)",2,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 3]","[2, 4]","[2, 4]","[[2, 4]]"
2,observer_parity_pair,5,2,2,120,"(1, 4)",2,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 4]","[2, 3]","[2, 3]","[[2, 3]]"
2,observer_parity_pair,5,2,2,120,"(0, 1, 2)",3,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 2]","[3, 4]","[3, 4]","[[3, 4]]"
2,observer_parity_pair,5,2,2,120,"(0, 1, 3)",3,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 3]","[2, 4]","[2, 4]","[[2, 4]]"
2,observer_parity_pair,5,2,2,120,"(0, 1, 4)",3,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 4]","[2, 3]","[2, 3]","[[2, 3]]"
2,observer_parity_pair,5,2,2,120,"(0, 2, 3)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 2, 3]",[4],[4],[]
2,observer_parity_pair,5,2,2,120,"(0, 2, 4)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 2, 4]",[3],[3],[]
2,observer_parity_pair,5,2,2,120,"(0, 3, 4)",3,3,1,2,1,3,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 3, 4]",[2],[2],[]
2,observer_parity_pair,5,2,2,120,"(1, 2, 3)",3,3,2,1,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 2, 3]","[0, 4]","[0, 4]","[[0, 4]]"
2,observer_parity_pair,5,2,2,120,"(1, 2, 4)",3,3,2,1,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 2, 4]","[0, 3]","[0, 3]","[[0, 3]]"
2,observer_parity_pair,5,2,2,120,"(1, 3, 4)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,1,1.0,0,0,"[1, 3, 4]",[2],[2],[]
2,observer_parity_pair,5,2,2,120,"(2, 3, 4)",3,1,1,0,1,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[2, 3, 4]",[0],[0],[]
3,observer_parity_pair,5,2,2,120,"(0, 1, 2, 3, 4)",5,0,0,0,0,0,0,1,0.0,1,0.0,False,False,0.0,1,True,1,0.0,0.0,0,0.0,0,0,"[0, 1, 2, 3, 4]",[],[],[]
3,observer_parity_pair,5,2,2,120,"(0,)",1,1,0,1,1,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,[0],[2],[2],[]
3,observer_parity_pair,5,2,2,120,"(0, 1)",2,1,0,1,1,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,1,1.0,0,0,"[0, 1]",[2],[2],[]
3,observer_parity_pair,5,2,2,120,"(0, 2)",2,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,2,1.0,1,0,"[0, 2]","[3, 4]","[3, 4]","[[3, 4]]"
3,observer_parity_pair,5,2,2,120,"(0, 3)",2,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,2,1.0,1,0,"[0, 3]","[2, 4]","[2, 4]","[[2, 4]]"
3,observer_parity_pair,5,2,2,120,"(0, 4)",2,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,2,1.0,1,0,"[0, 4]","[2, 3]","[2, 3]","[[2, 3]]"
3,observer_parity_pair,5,2,2,120,"(1, 2)",2,3,2,1,3,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,3,1.0,3,1,"[1, 2]","[0, 3, 4]","[0, 3, 4]","[[0, 3], [0, 4], [3, 4]]"
3,observer_parity_pair,5,2,2,120,"(1, 3)",2,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 3]","[2, 4]","[2, 4]","[[2, 4]]"
3,observer_parity_pair,5,2,2,120,"(1, 4)",2,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 4]","[2, 3]","[2, 3]","[[2, 3]]"
3,observer_parity_pair,5,2,2,120,"(0, 1, 2)",3,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 2]","[3, 4]","[3, 4]","[[3, 4]]"
3,observer_parity_pair,5,2,2,120,"(0, 1, 3)",3,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 3]","[2, 4]","[2, 4]","[[2, 4]]"
3,observer_parity_pair,5,2,2,120,"(0, 1, 4)",3,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 4]","[2, 3]","[2, 3]","[[2, 3]]"
3,observer_parity_pair,5,2,2,120,"(0, 2, 3)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 2, 3]",[4],[4],[]
3,observer_parity_pair,5,2,2,120,"(0, 2, 4)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 2, 4]",[3],[3],[]
3,observer_parity_pair,5,2,2,120,"(0, 3, 4)",3,3,1,2,1,3,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 3, 4]",[2],[2],[]
3,observer_parity_pair,5,2,2,120,"(1, 2, 3)",3,3,2,1,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 2, 3]","[0, 4]","[0, 4]","[[0, 4]]"
3,observer_parity_pair,5,2,2,120,"(1, 2, 4)",3,3,2,1,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 2, 4]","[0, 3]","[0, 3]","[[0, 3]]"
3,observer_parity_pair,5,2,2,120,"(1, 3, 4)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,1,1.0,0,0,"[1, 3, 4]",[2],[2],[]
3,observer_parity_pair,5,2,2,120,"(2, 3, 4)",3,1,1,0,1,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[2, 3, 4]",[0],[0],[]
4,observer_parity_pair,5,2,2,120,"(0, 1, 2, 3, 4)",5,0,0,0,0,0,0,1,0.0,1,0.0,False,False,0.0,1,True,1,0.0,0.0,0,0.0,0,0,"[0, 1, 2, 3, 4]",[],[],[]
4,observer_parity_pair,5,2,2,120,"(0,)",1,1,0,1,1,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,[0],[2],[2],[]
4,observer_parity_pair,5,2,2,120,"(0, 1)",2,1,0,1,1,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,1,1.0,0,0,"[0, 1]",[2],[2],[]
4,observer_parity_pair,5,2,2,120,"(0, 2)",2,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,2,1.0,1,0,"[0, 2]","[3, 4]","[3, 4]","[[3, 4]]"
4,observer_parity_pair,5,2,2,120,"(0, 3)",2,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,2,1.0,1,0,"[0, 3]","[2, 4]","[2, 4]","[[2, 4]]"
4,observer_parity_pair,5,2,2,120,"(0, 4)",2,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,2,1.0,1,0,"[0, 4]","[2, 3]","[2, 3]","[[2, 3]]"
4,observer_parity_pair,5,2,2,120,"(1, 2)",2,3,2,1,3,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,3,1.0,3,1,"[1, 2]","[0, 3, 4]","[0, 3, 4]","[[0, 3], [0, 4], [3, 4]]"
4,observer_parity_pair,5,2,2,120,"(1, 3)",2,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 3]","[2, 4]","[2, 4]","[[2, 4]]"
4,observer_parity_pair,5,2,2,120,"(1, 4)",2,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 4]","[2, 3]","[2, 3]","[[2, 3]]"
4,observer_parity_pair,5,2,2,120,"(0, 1, 2)",3,2,1,1,2,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 2]","[3, 4]","[3, 4]","[[3, 4]]"
4,observer_parity_pair,5,2,2,120,"(0, 1, 3)",3,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 3]","[2, 4]","[2, 4]","[[2, 4]]"
4,observer_parity_pair,5,2,2,120,"(0, 1, 4)",3,3,1,2,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[0, 1, 4]","[2, 3]","[2, 3]","[[2, 3]]"
4,observer_parity_pair,5,2,2,120,"(0, 2, 3)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 2, 3]",[4],[4],[]
4,observer_parity_pair,5,2,2,120,"(0, 2, 4)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 2, 4]",[3],[3],[]
4,observer_parity_pair,5,2,2,120,"(0, 3, 4)",3,3,1,2,1,3,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[0, 3, 4]",[2],[2],[]
4,observer_parity_pair,5,2,2,120,"(1, 2, 3)",3,3,2,1,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 2, 3]","[0, 4]","[0, 4]","[[0, 4]]"
4,observer_parity_pair,5,2,2,120,"(1, 2, 4)",3,3,2,1,2,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,2,1.0,1,0,"[1, 2, 4]","[0, 3]","[0, 3]","[[0, 3]]"
4,observer_parity_pair,5,2,2,120,"(1, 3, 4)",3,2,1,1,1,2,4,2,1.0,2,1.0,True,True,1.0,2,True,2,0.0,2.0,1,1.0,0,0,"[1, 3, 4]",[2],[2],[]
4,observer_parity_pair,5,2,2,120,"(2, 3, 4)",3,1,1,0,1,1,4,2,1.0,2,1.0,True,True,1.0,2,True,2,1.0,1.0,1,1.0,0,0,"[2, 3, 4]",[0],[0],[]
0,xor_ring,5,2,2,120,"(0, 1, 2, 3, 4)",5,0,0,0,0,0,0,1,0.0,1,0.0,False,False,0.0,1,True,1,0.0,0.0,0,0.0,0,0,"[0, 1, 2, 3, 4]",[],[],[]
0,xor_ring,5,2,2,120,"(0, 1)",2,4,2,2,2,2,31,4,1.997696811857739,1,-0.0,False,False,0.030104947867933024,1,True,1,0.0,4.0,0,0.0,0,0,"[0, 1]","[2, 4]",[],[]
0,xor_ring,5,2,2,120,"(0, 4)",2,4,2,2,2,2,31,4,1.997696811857739,1,-0.0,False,False,0.030104947867933135,1,True,1,0.0,4.0,0,0.0,0,0,"[0, 4]","[1, 3]",[],[]
0,xor_ring,5,2,2,120,"(1, 2)",2,4,2,2,2,2,31,4,1.997696811857739,1,-0.0,False,False,0.030104947867933073,1,True,1,0.0,4.0,0,0.0,0,0,"[1, 2]","[0, 3]",[],[]
0,xor_ring,5,2,2,120,"(2, 3)",2,4,2,2,2,2,31,4,1.997696811857739,1,-0.0,False,False,0.03010494786793303,1,True,1,0.0,4.0,0,0.0,0,0,"[2, 3]","[1, 4]",[],[]
0,xor_ring,5,2,2,120,"(3, 4)",2,4,2,2,2,2,31,4,1.997696811857739,1,-0.0,False,False,0.030104947867933166,1,True,1,0.0,4.0,0,0.0,0,0,"[3, 4]","[0, 2]",[],[]
0,xor_ring,5,2,2,120,"(0, 1, 2)",3,4,2,2,2,2,31,4,1.997696811857739,1,-0.0,False,False,0.05794812640440238,1,True,1,0.0,8.0,0,0.0,0,0,"[0, 1, 2]","[3, 4]",[],[]
0,xor_ring,5,2,2,120,"(0, 1, 3)",3,8,4,4,2,3,31,4,1.997696811857739,1,-0.0,False,False,0.07541097543466113,1,True,1,0.0,8.0,0,0.0,0,0,"[0, 1, 3]","[2, 4]",[],[]
0,xor_ring,5,2,2,120,"(0, 1, 4)",3,4,2,2,2,2,31,4,1.997696811857739,1,-0.0,False,False,0.0579481264044025,1,True,1,0.0,8.0,0,0.0,0,0,"[0, 1, 4]","[2, 3]",[],[]
0,xor_ring,5,2,2,120,"(0, 2, 3)",3,8,4,4,2,3,31,4,1.997696811857739,1,-0.0,False,False,0.07541097543466113,1,True,1,0.0,8.0,0,0.0,0,0,"[0, 2, 3]","[1, 4]",[],[]
0,xor_ring,5,2,2,120,"(0, 2, 4)",3,8,4,4,2,3,31,4,1.997696811857739,1,-0.0,False,False,0.07541097543466146,1,True,1,0.0,8.0,0,0.0,0,0,"[0, 2, 4]","[1, 3]",[],[]
0,xor_ring,5,2,2,120,"(0, 3, 4)",3,4,2,2,2,2,31,4,1.997696811857739,1,-0.0,False,False,0.0579481264044025,1,True,1,0.0,8.0,0,0.0,0,0,"[0, 3, 4]","[1, 2]",[],[]
0,xor_ring,5,2,2,120,"(1, 2, 3)",3,4,2,2,2,2,31,4,1.997696811857739,1,-0.0,False,False,0.05794812640440244,1,True,1,0.0,8.0,0,0.0,0,0,"[1, 2, 3]","[0, 4]",[],[]
0,xor_ring,5,2,2,120,"(1, 2, 4)",3,8,4,4,2,3,31,4,1.997696811857739,1,-0.0,False,False,0.07541097543466124,1,True,1,0.0,8.0,0,0.0,0,0,"[1, 2, 4]","[0, 3]",[],[]
0,xor_ring,5,2,2,120,"(1, 3, 4)",3,8,4,4,2,3,31,4,1.997696811857739,1,-0.0,False,False,0.07541097543466133,1,True,1,0.0,8.0,0,0.0,0,0,"[1, 3, 4]","[0, 2]",[],[]
0,xor_ring,5,2,2,120,"(2, 3, 4)",3,4,2,2,2,2,31,4,1.997696811857739,1,-0.0,False,False,0.057948126404402237,1,True,1,0.0,8.0,0,0.0,0,0,"[2, 3, 4]","[0, 1]",[],[]
