instance,rule_ensemble,k,q,horizon,A,B,U,A_size,B_size,U_size,raw_cancellation_ok,seam_edge_count,recurrent_state_count,local_pair_count,union_class_count,ambiguous_pair_count,gluing_accuracy,residual_entropy_bits,defect_candidate,A_vertices,B_vertices,U_vertices
0,random_scc,8,2,2,"(0, 1, 7)","(2, 3, 6)","(0, 1, 2, 3, 6, 7)",3,3,6,True,5,131,1,1,0,1.0,0.0,False,"[0, 1, 7]","[2, 3, 6]","[0, 1, 2, 3, 6, 7]"
0,random_scc,8,2,2,"(0, 2, 3)","(1, 4, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,5,131,1,1,0,1.0,0.0,False,"[0, 2, 3]","[1, 4, 5]","[0, 1, 2, 3, 4, 5]"
0,random_scc,8,2,2,"(0, 2, 3)","(4, 5, 7)","(0, 2, 3, 4, 5, 7)",3,3,6,True,5,131,1,1,0,1.0,0.0,False,"[0, 2, 3]","[4, 5, 7]","[0, 2, 3, 4, 5, 7]"
0,random_scc,8,2,2,"(0, 4, 5)","(2, 3, 6)","(0, 2, 3, 4, 5, 6)",3,3,6,True,5,131,1,1,0,1.0,0.0,False,"[0, 4, 5]","[2, 3, 6]","[0, 2, 3, 4, 5, 6]"
0,random_scc,8,2,2,"(2, 3, 6)","(4, 5, 7)","(2, 3, 4, 5, 6, 7)",3,3,6,True,5,131,1,1,0,1.0,0.0,False,"[2, 3, 6]","[4, 5, 7]","[2, 3, 4, 5, 6, 7]"
0,random_scc,8,2,2,"(0, 1, 7)","(2, 3, 4)","(0, 1, 2, 3, 4, 7)",3,3,6,True,4,131,1,1,0,1.0,0.0,False,"[0, 1, 7]","[2, 3, 4]","[0, 1, 2, 3, 4, 7]"
0,random_scc,8,2,2,"(0, 2, 3)","(4, 5, 6)","(0, 2, 3, 4, 5, 6)",3,3,6,True,4,131,1,1,0,1.0,0.0,False,"[0, 2, 3]","[4, 5, 6]","[0, 2, 3, 4, 5, 6]"
0,random_scc,8,2,2,"(0, 4, 5)","(1, 2, 3)","(0, 1, 2, 3, 4, 5)",3,3,6,True,4,131,1,1,0,1.0,0.0,False,"[0, 4, 5]","[1, 2, 3]","[0, 1, 2, 3, 4, 5]"
0,random_scc,8,2,2,"(0, 4, 5)","(2, 3, 7)","(0, 2, 3, 4, 5, 7)",3,3,6,True,4,131,1,1,0,1.0,0.0,False,"[0, 4, 5]","[2, 3, 7]","[0, 2, 3, 4, 5, 7]"
0,random_scc,8,2,2,"(0, 6, 7)","(1, 2, 3)","(0, 1, 2, 3, 6, 7)",3,3,6,True,4,131,1,1,0,1.0,0.0,False,"[0, 6, 7]","[1, 2, 3]","[0, 1, 2, 3, 6, 7]"
0,random_scc,8,2,2,"(0, 6, 7)","(1, 4, 5)","(0, 1, 4, 5, 6, 7)",3,3,6,True,4,131,1,1,0,1.0,0.0,False,"[0, 6, 7]","[1, 4, 5]","[0, 1, 4, 5, 6, 7]"
0,random_scc,8,2,2,"(1, 2, 3)","(4, 5, 7)","(1, 2, 3, 4, 5, 7)",3,3,6,True,4,131,1,1,0,1.0,0.0,False,"[1, 2, 3]","[4, 5, 7]","[1, 2, 3, 4, 5, 7]"
0,random_scc,8,2,2,"(1, 4, 5)","(2, 3, 6)","(1, 2, 3, 4, 5, 6)",3,3,6,True,4,131,1,1,0,1.0,0.0,False,"[1, 4, 5]","[2, 3, 6]","[1, 2, 3, 4, 5, 6]"
0,random_scc,8,2,2,"(1, 4, 5)","(2, 3, 7)","(1, 2, 3, 4, 5, 7)",3,3,6,True,4,131,1,1,0,1.0,0.0,False,"[1, 4, 5]","[2, 3, 7]","[1, 2, 3, 4, 5, 7]"
0,random_scc,8,2,2,"(2, 3)","(0, 1, 7)","(0, 1, 2, 3, 7)",2,3,5,True,3,131,1,1,0,1.0,0.0,False,"[2, 3]","[0, 1, 7]","[0, 1, 2, 3, 7]"
0,random_scc,8,2,2,"(2, 3)","(0, 4, 5)","(0, 2, 3, 4, 5)",2,3,5,True,3,131,1,1,0,1.0,0.0,False,"[2, 3]","[0, 4, 5]","[0, 2, 3, 4, 5]"
0,random_scc,8,2,2,"(2, 3)","(1, 4, 5)","(1, 2, 3, 4, 5)",2,3,5,True,3,131,1,1,0,1.0,0.0,False,"[2, 3]","[1, 4, 5]","[1, 2, 3, 4, 5]"
0,random_scc,8,2,2,"(2, 3)","(4, 5, 7)","(2, 3, 4, 5, 7)",2,3,5,True,3,131,1,1,0,1.0,0.0,False,"[2, 3]","[4, 5, 7]","[2, 3, 4, 5, 7]"
0,random_scc,8,2,2,"(4, 5)","(0, 2, 3)","(0, 2, 3, 4, 5)",2,3,5,True,3,131,1,1,0,1.0,0.0,False,"[4, 5]","[0, 2, 3]","[0, 2, 3, 4, 5]"
0,random_scc,8,2,2,"(4, 5)","(2, 3, 6)","(2, 3, 4, 5, 6)",2,3,5,True,3,131,1,1,0,1.0,0.0,False,"[4, 5]","[2, 3, 6]","[2, 3, 4, 5, 6]"
0,random_scc,8,2,2,"(0, 1, 7)","(2, 3, 5)","(0, 1, 2, 3, 5, 7)",3,3,6,True,3,131,1,1,0,1.0,0.0,False,"[0, 1, 7]","[2, 3, 5]","[0, 1, 2, 3, 5, 7]"
0,random_scc,8,2,2,"(0, 1, 7)","(2, 4, 5)","(0, 1, 2, 4, 5, 7)",3,3,6,True,3,131,1,1,0,1.0,0.0,False,"[0, 1, 7]","[2, 4, 5]","[0, 1, 2, 4, 5, 7]"
0,random_scc,8,2,2,"(0, 1, 7)","(4, 5, 6)","(0, 1, 4, 5, 6, 7)",3,3,6,True,3,131,1,1,0,1.0,0.0,False,"[0, 1, 7]","[4, 5, 6]","[0, 1, 4, 5, 6, 7]"
0,random_scc,8,2,2,"(0, 6, 7)","(2, 3, 4)","(0, 2, 3, 4, 6, 7)",3,3,6,True,3,131,1,1,0,1.0,0.0,False,"[0, 6, 7]","[2, 3, 4]","[0, 2, 3, 4, 6, 7]"
0,random_scc,8,2,2,"(0, 6, 7)","(2, 3, 5)","(0, 2, 3, 5, 6, 7)",3,3,6,True,3,131,1,1,0,1.0,0.0,False,"[0, 6, 7]","[2, 3, 5]","[0, 2, 3, 5, 6, 7]"
0,random_scc,8,2,2,"(0, 6, 7)","(2, 4, 5)","(0, 2, 4, 5, 6, 7)",3,3,6,True,3,131,1,1,0,1.0,0.0,False,"[0, 6, 7]","[2, 4, 5]","[0, 2, 4, 5, 6, 7]"
0,random_scc,8,2,2,"(0, 6, 7)","(3, 4, 5)","(0, 3, 4, 5, 6, 7)",3,3,6,True,3,131,1,1,0,1.0,0.0,False,"[0, 6, 7]","[3, 4, 5]","[0, 3, 4, 5, 6, 7]"
0,random_scc,8,2,2,"(2, 3, 7)","(4, 5, 6)","(2, 3, 4, 5, 6, 7)",3,3,6,True,3,131,1,1,0,1.0,0.0,False,"[2, 3, 7]","[4, 5, 6]","[2, 3, 4, 5, 6, 7]"
0,random_scc,8,2,2,"(2, 3)","(4, 5)","(2, 3, 4, 5)",2,2,4,True,2,131,1,1,0,1.0,0.0,False,"[2, 3]","[4, 5]","[2, 3, 4, 5]"
0,random_scc,8,2,2,"(2, 3)","(0, 6, 7)","(0, 2, 3, 6, 7)",2,3,5,True,2,131,1,1,0,1.0,0.0,False,"[2, 3]","[0, 6, 7]","[0, 2, 3, 6, 7]"
0,random_scc,8,2,2,"(2, 3)","(4, 5, 6)","(2, 3, 4, 5, 6)",2,3,5,True,2,131,1,1,0,1.0,0.0,False,"[2, 3]","[4, 5, 6]","[2, 3, 4, 5, 6]"
0,random_scc,8,2,2,"(4, 5)","(0, 6, 7)","(0, 4, 5, 6, 7)",2,3,5,True,2,131,1,1,0,1.0,0.0,False,"[4, 5]","[0, 6, 7]","[0, 4, 5, 6, 7]"
0,random_scc,8,2,2,"(4, 5)","(1, 2, 3)","(1, 2, 3, 4, 5)",2,3,5,True,2,131,1,1,0,1.0,0.0,False,"[4, 5]","[1, 2, 3]","[1, 2, 3, 4, 5]"
0,random_scc,8,2,2,"(4, 5)","(2, 3, 7)","(2, 3, 4, 5, 7)",2,3,5,True,2,131,1,1,0,1.0,0.0,False,"[4, 5]","[2, 3, 7]","[2, 3, 4, 5, 7]"
0,random_scc,8,2,2,"(0, 1, 7)","(3, 4, 5)","(0, 1, 3, 4, 5, 7)",3,3,6,True,2,131,1,1,0,1.0,0.0,False,"[0, 1, 7]","[3, 4, 5]","[0, 1, 3, 4, 5, 7]"
0,random_scc,8,2,2,"(1, 2, 3)","(4, 5, 6)","(1, 2, 3, 4, 5, 6)",3,3,6,True,2,131,1,1,0,1.0,0.0,False,"[1, 2, 3]","[4, 5, 6]","[1, 2, 3, 4, 5, 6]"
0,random_scc,8,2,2,"(4, 5)","(0, 1, 7)","(0, 1, 4, 5, 7)",2,3,5,True,1,131,1,1,0,1.0,0.0,False,"[4, 5]","[0, 1, 7]","[0, 1, 4, 5, 7]"
1,random_scc,8,2,2,"(0, 1, 3)","(4, 5, 6)","(0, 1, 3, 4, 5, 6)",3,3,6,True,5,4,1,1,0,1.0,0.0,False,"[0, 1, 3]","[4, 5, 6]","[0, 1, 3, 4, 5, 6]"
1,random_scc,8,2,2,"(0, 1, 2)","(3, 4, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,4,4,1,1,0,1.0,0.0,False,"[0, 1, 2]","[3, 4, 5]","[0, 1, 2, 3, 4, 5]"
1,random_scc,8,2,2,"(0, 1, 2)","(4, 5, 6)","(0, 1, 2, 4, 5, 6)",3,3,6,True,4,4,1,1,0,1.0,0.0,False,"[0, 1, 2]","[4, 5, 6]","[0, 1, 2, 4, 5, 6]"
1,random_scc,8,2,2,"(0, 1, 5)","(2, 3, 4)","(0, 1, 2, 3, 4, 5)",3,3,6,True,4,4,1,1,0,1.0,0.0,False,"[0, 1, 5]","[2, 3, 4]","[0, 1, 2, 3, 4, 5]"
1,random_scc,8,2,2,"(0, 1, 5)","(3, 4, 6)","(0, 1, 3, 4, 5, 6)",3,3,6,True,4,4,1,1,0,1.0,0.0,False,"[0, 1, 5]","[3, 4, 6]","[0, 1, 3, 4, 5, 6]"
1,random_scc,8,2,2,"(0, 1, 6)","(3, 4, 5)","(0, 1, 3, 4, 5, 6)",3,3,6,True,4,4,1,1,0,1.0,0.0,False,"[0, 1, 6]","[3, 4, 5]","[0, 1, 3, 4, 5, 6]"
1,random_scc,8,2,2,"(0, 1, 6)","(3, 4, 7)","(0, 1, 3, 4, 6, 7)",3,3,6,True,4,4,1,1,0,1.0,0.0,False,"[0, 1, 6]","[3, 4, 7]","[0, 1, 3, 4, 6, 7]"
1,random_scc,8,2,2,"(0, 1, 7)","(3, 4, 6)","(0, 1, 3, 4, 6, 7)",3,3,6,True,4,4,1,1,0,1.0,0.0,False,"[0, 1, 7]","[3, 4, 6]","[0, 1, 3, 4, 6, 7]"
1,random_scc,8,2,2,"(0, 1, 7)","(4, 5, 6)","(0, 1, 4, 5, 6, 7)",3,3,6,True,4,4,1,1,0,1.0,0.0,False,"[0, 1, 7]","[4, 5, 6]","[0, 1, 4, 5, 6, 7]"
1,random_scc,8,2,2,"(0, 1)","(4, 5, 6)","(0, 1, 4, 5, 6)",2,3,5,True,3,4,1,1,0,1.0,0.0,False,"[0, 1]","[4, 5, 6]","[0, 1, 4, 5, 6]"
1,random_scc,8,2,2,"(0, 1, 2)","(3, 4, 6)","(0, 1, 2, 3, 4, 6)",3,3,6,True,3,4,1,1,0,1.0,0.0,False,"[0, 1, 2]","[3, 4, 6]","[0, 1, 2, 3, 4, 6]"
1,random_scc,8,2,2,"(0, 1, 2)","(3, 4, 7)","(0, 1, 2, 3, 4, 7)",3,3,6,True,3,4,1,1,0,1.0,0.0,False,"[0, 1, 2]","[3, 4, 7]","[0, 1, 2, 3, 4, 7]"
1,random_scc,8,2,2,"(0, 1, 5)","(3, 4, 7)","(0, 1, 3, 4, 5, 7)",3,3,6,True,3,4,1,1,0,1.0,0.0,False,"[0, 1, 5]","[3, 4, 7]","[0, 1, 3, 4, 5, 7]"
1,random_scc,8,2,2,"(0, 1, 6)","(2, 3, 4)","(0, 1, 2, 3, 4, 6)",3,3,6,True,3,4,1,1,0,1.0,0.0,False,"[0, 1, 6]","[2, 3, 4]","[0, 1, 2, 3, 4, 6]"
1,random_scc,8,2,2,"(0, 1, 7)","(2, 3, 4)","(0, 1, 2, 3, 4, 7)",3,3,6,True,3,4,1,1,0,1.0,0.0,False,"[0, 1, 7]","[2, 3, 4]","[0, 1, 2, 3, 4, 7]"
1,random_scc,8,2,2,"(0, 1, 7)","(3, 4, 5)","(0, 1, 3, 4, 5, 7)",3,3,6,True,3,4,1,1,0,1.0,0.0,False,"[0, 1, 7]","[3, 4, 5]","[0, 1, 3, 4, 5, 7]"
1,random_scc,8,2,2,"(0, 1)","(2, 3, 4)","(0, 1, 2, 3, 4)",2,3,5,True,2,4,1,1,0,1.0,0.0,False,"[0, 1]","[2, 3, 4]","[0, 1, 2, 3, 4]"
1,random_scc,8,2,2,"(0, 1)","(3, 4, 5)","(0, 1, 3, 4, 5)",2,3,5,True,2,4,1,1,0,1.0,0.0,False,"[0, 1]","[3, 4, 5]","[0, 1, 3, 4, 5]"
1,random_scc,8,2,2,"(0, 1)","(3, 4, 6)","(0, 1, 3, 4, 6)",2,3,5,True,2,4,1,1,0,1.0,0.0,False,"[0, 1]","[3, 4, 6]","[0, 1, 3, 4, 6]"
1,random_scc,8,2,2,"(0, 1)","(3, 4, 7)","(0, 1, 3, 4, 7)",2,3,5,True,2,4,1,1,0,1.0,0.0,False,"[0, 1]","[3, 4, 7]","[0, 1, 3, 4, 7]"
1,random_scc,8,2,2,"(3, 4)","(0, 1, 2)","(0, 1, 2, 3, 4)",2,3,5,True,2,4,1,1,0,1.0,0.0,False,"[3, 4]","[0, 1, 2]","[0, 1, 2, 3, 4]"
1,random_scc,8,2,2,"(3, 4)","(0, 1, 5)","(0, 1, 3, 4, 5)",2,3,5,True,2,4,1,1,0,1.0,0.0,False,"[3, 4]","[0, 1, 5]","[0, 1, 3, 4, 5]"
1,random_scc,8,2,2,"(3, 4)","(0, 1, 6)","(0, 1, 3, 4, 6)",2,3,5,True,2,4,1,1,0,1.0,0.0,False,"[3, 4]","[0, 1, 6]","[0, 1, 3, 4, 6]"
1,random_scc,8,2,2,"(3, 4)","(0, 1, 7)","(0, 1, 3, 4, 7)",2,3,5,True,2,4,1,1,0,1.0,0.0,False,"[3, 4]","[0, 1, 7]","[0, 1, 3, 4, 7]"
1,random_scc,8,2,2,"(0, 1)","(3, 4)","(0, 1, 3, 4)",2,2,4,True,1,4,1,1,0,1.0,0.0,False,"[0, 1]","[3, 4]","[0, 1, 3, 4]"
2,random_scc,8,2,2,"(0, 1, 6)","(2, 3, 4)","(0, 1, 2, 3, 4, 6)",3,3,6,True,5,2,2,2,0,1.0,0.0,False,"[0, 1, 6]","[2, 3, 4]","[0, 1, 2, 3, 4, 6]"
2,random_scc,8,2,2,"(0, 1, 5)","(2, 3, 4)","(0, 1, 2, 3, 4, 5)",3,3,6,True,4,2,2,2,0,1.0,0.0,False,"[0, 1, 5]","[2, 3, 4]","[0, 1, 2, 3, 4, 5]"
2,random_scc,8,2,2,"(0, 1, 7)","(2, 3, 4)","(0, 1, 2, 3, 4, 7)",3,3,6,True,4,2,1,1,0,1.0,0.0,False,"[0, 1, 7]","[2, 3, 4]","[0, 1, 2, 3, 4, 7]"
2,random_scc,8,2,2,"(0, 6, 7)","(2, 3, 4)","(0, 2, 3, 4, 6, 7)",3,3,6,True,4,2,1,1,0,1.0,0.0,False,"[0, 6, 7]","[2, 3, 4]","[0, 2, 3, 4, 6, 7]"
2,random_scc,8,2,2,"(0, 1)","(2, 3, 4)","(0, 1, 2, 3, 4)",2,3,5,True,3,2,2,2,0,1.0,0.0,False,"[0, 1]","[2, 3, 4]","[0, 1, 2, 3, 4]"
2,random_scc,8,2,2,"(0, 2, 7)","(4, 5, 6)","(0, 2, 4, 5, 6, 7)",3,3,6,True,3,2,1,1,0,1.0,0.0,False,"[0, 2, 7]","[4, 5, 6]","[0, 2, 4, 5, 6, 7]"
2,random_scc,8,2,2,"(0, 5, 7)","(2, 3, 4)","(0, 2, 3, 4, 5, 7)",3,3,6,True,3,2,1,1,0,1.0,0.0,False,"[0, 5, 7]","[2, 3, 4]","[0, 2, 3, 4, 5, 7]"
2,random_scc,8,2,2,"(0, 7)","(2, 3, 4)","(0, 2, 3, 4, 7)",2,3,5,True,2,2,1,1,0,1.0,0.0,False,"[0, 7]","[2, 3, 4]","[0, 2, 3, 4, 7]"
2,random_scc,8,2,2,"(0, 1, 2)","(4, 5, 6)","(0, 1, 2, 4, 5, 6)",3,3,6,True,2,2,2,2,0,1.0,0.0,False,"[0, 1, 2]","[4, 5, 6]","[0, 1, 2, 4, 5, 6]"
2,random_scc,8,2,2,"(0, 3, 7)","(4, 5, 6)","(0, 3, 4, 5, 6, 7)",3,3,6,True,2,2,1,1,0,1.0,0.0,False,"[0, 3, 7]","[4, 5, 6]","[0, 3, 4, 5, 6, 7]"
2,random_scc,8,2,2,"(0, 7)","(4, 5, 6)","(0, 4, 5, 6, 7)",2,3,5,True,1,2,1,1,0,1.0,0.0,False,"[0, 7]","[4, 5, 6]","[0, 4, 5, 6, 7]"
2,random_scc,8,2,2,"(0, 1, 3)","(4, 5, 6)","(0, 1, 3, 4, 5, 6)",3,3,6,True,1,2,2,2,0,1.0,0.0,False,"[0, 1, 3]","[4, 5, 6]","[0, 1, 3, 4, 5, 6]"
2,random_scc,8,2,2,"(0, 1, 7)","(4, 5, 6)","(0, 1, 4, 5, 6, 7)",3,3,6,True,1,2,1,1,0,1.0,0.0,False,"[0, 1, 7]","[4, 5, 6]","[0, 1, 4, 5, 6, 7]"
2,random_scc,8,2,2,"(0, 1)","(4, 5, 6)","(0, 1, 4, 5, 6)",2,3,5,True,0,2,2,2,0,1.0,0.0,False,"[0, 1]","[4, 5, 6]","[0, 1, 4, 5, 6]"
3,random_scc,8,2,2,"(0, 1, 7)","(2, 3, 6)","(0, 1, 2, 3, 6, 7)",3,3,6,True,5,157,1,1,0,1.0,0.0,False,"[0, 1, 7]","[2, 3, 6]","[0, 1, 2, 3, 6, 7]"
3,random_scc,8,2,2,"(0, 1, 7)","(3, 4, 6)","(0, 1, 3, 4, 6, 7)",3,3,6,True,5,157,1,1,0,1.0,0.0,False,"[0, 1, 7]","[3, 4, 6]","[0, 1, 3, 4, 6, 7]"
3,random_scc,8,2,2,"(0, 1, 7)","(3, 5, 6)","(0, 1, 3, 5, 6, 7)",3,3,6,True,5,157,1,1,0,1.0,0.0,False,"[0, 1, 7]","[3, 5, 6]","[0, 1, 3, 5, 6, 7]"
3,random_scc,8,2,2,"(3, 6)","(0, 1, 7)","(0, 1, 3, 6, 7)",2,3,5,True,4,157,1,1,0,1.0,0.0,False,"[3, 6]","[0, 1, 7]","[0, 1, 3, 6, 7]"
4,random_scc,8,2,2,"(0, 4, 5)","(1, 6, 7)","(0, 1, 4, 5, 6, 7)",3,3,6,True,6,51,1,1,0,1.0,0.0,False,"[0, 4, 5]","[1, 6, 7]","[0, 1, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(0, 4, 5)","(3, 6, 7)","(0, 3, 4, 5, 6, 7)",3,3,6,True,6,51,1,1,0,1.0,0.0,False,"[0, 4, 5]","[3, 6, 7]","[0, 3, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(1, 4, 5)","(3, 6, 7)","(1, 3, 4, 5, 6, 7)",3,3,6,True,6,51,1,1,0,1.0,0.0,False,"[1, 4, 5]","[3, 6, 7]","[1, 3, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(2, 4, 5)","(3, 6, 7)","(2, 3, 4, 5, 6, 7)",3,3,6,True,6,51,1,1,0,1.0,0.0,False,"[2, 4, 5]","[3, 6, 7]","[2, 3, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(6, 7)","(0, 4, 5)","(0, 4, 5, 6, 7)",2,3,5,True,5,51,1,1,0,1.0,0.0,False,"[6, 7]","[0, 4, 5]","[0, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(0, 1, 7)","(4, 5, 6)","(0, 1, 4, 5, 6, 7)",3,3,6,True,5,51,1,1,0,1.0,0.0,False,"[0, 1, 7]","[4, 5, 6]","[0, 1, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(0, 4, 5)","(2, 6, 7)","(0, 2, 4, 5, 6, 7)",3,3,6,True,5,51,1,1,0,1.0,0.0,False,"[0, 4, 5]","[2, 6, 7]","[0, 2, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(0, 6, 7)","(1, 4, 5)","(0, 1, 4, 5, 6, 7)",3,3,6,True,5,51,1,1,0,1.0,0.0,False,"[0, 6, 7]","[1, 4, 5]","[0, 1, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(1, 4, 5)","(2, 6, 7)","(1, 2, 4, 5, 6, 7)",3,3,6,True,5,51,1,1,0,1.0,0.0,False,"[1, 4, 5]","[2, 6, 7]","[1, 2, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(1, 6, 7)","(2, 4, 5)","(1, 2, 4, 5, 6, 7)",3,3,6,True,5,51,1,1,0,1.0,0.0,False,"[1, 6, 7]","[2, 4, 5]","[1, 2, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(4, 5)","(3, 6, 7)","(3, 4, 5, 6, 7)",2,3,5,True,4,51,1,1,0,1.0,0.0,False,"[4, 5]","[3, 6, 7]","[3, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(6, 7)","(1, 4, 5)","(1, 4, 5, 6, 7)",2,3,5,True,4,51,1,1,0,1.0,0.0,False,"[6, 7]","[1, 4, 5]","[1, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(6, 7)","(2, 4, 5)","(2, 4, 5, 6, 7)",2,3,5,True,4,51,1,1,0,1.0,0.0,False,"[6, 7]","[2, 4, 5]","[2, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(0, 6, 7)","(2, 4, 5)","(0, 2, 4, 5, 6, 7)",3,3,6,True,4,51,1,1,0,1.0,0.0,False,"[0, 6, 7]","[2, 4, 5]","[0, 2, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(1, 6, 7)","(3, 4, 5)","(1, 3, 4, 5, 6, 7)",3,3,6,True,4,51,1,1,0,1.0,0.0,False,"[1, 6, 7]","[3, 4, 5]","[1, 3, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(2, 6, 7)","(3, 4, 5)","(2, 3, 4, 5, 6, 7)",3,3,6,True,4,51,1,1,0,1.0,0.0,False,"[2, 6, 7]","[3, 4, 5]","[2, 3, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(4, 5)","(6, 7)","(4, 5, 6, 7)",2,2,4,True,3,51,1,1,0,1.0,0.0,False,"[4, 5]","[6, 7]","[4, 5, 6, 7]"
4,random_scc,8,2,2,"(4, 5)","(0, 6, 7)","(0, 4, 5, 6, 7)",2,3,5,True,3,51,1,1,0,1.0,0.0,False,"[4, 5]","[0, 6, 7]","[0, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(4, 5)","(1, 6, 7)","(1, 4, 5, 6, 7)",2,3,5,True,3,51,1,1,0,1.0,0.0,False,"[4, 5]","[1, 6, 7]","[1, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(4, 5)","(2, 6, 7)","(2, 4, 5, 6, 7)",2,3,5,True,3,51,1,1,0,1.0,0.0,False,"[4, 5]","[2, 6, 7]","[2, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(6, 7)","(3, 4, 5)","(3, 4, 5, 6, 7)",2,3,5,True,3,51,1,1,0,1.0,0.0,False,"[6, 7]","[3, 4, 5]","[3, 4, 5, 6, 7]"
4,random_scc,8,2,2,"(0, 1, 7)","(2, 4, 5)","(0, 1, 2, 4, 5, 7)",3,3,6,True,3,51,1,1,0,1.0,0.0,False,"[0, 1, 7]","[2, 4, 5]","[0, 1, 2, 4, 5, 7]"
4,random_scc,8,2,2,"(0, 1, 7)","(3, 4, 5)","(0, 1, 3, 4, 5, 7)",3,3,6,True,3,51,1,1,0,1.0,0.0,False,"[0, 1, 7]","[3, 4, 5]","[0, 1, 3, 4, 5, 7]"
4,random_scc,8,2,2,"(0, 6, 7)","(1, 2, 3)","(0, 1, 2, 3, 6, 7)",3,3,6,True,3,51,1,1,0,1.0,0.0,False,"[0, 6, 7]","[1, 2, 3]","[0, 1, 2, 3, 6, 7]"
