kB,kM,kA,q,w,k_total,rule_ensemble,mutation_rate,initial_mode,n_initial_states,source_for_liveness,s1_shared_classes,s2_shared_classes,s1_residual_qcoords,s2_residual_qcoords,s1_edge_density,s2_edge_density,H_source_bits,H_s1_bits,H_s2_bits,transport_mi_bits,transport_mi_over_Hs1,transport_mi_over_Hs2,source_to_s1_mi_bits,source_to_s2_mi_bits,source_to_s1_mi_over_Hs1,source_to_s2_mi_over_Hs2,s1_to_s2_best_accuracy,s2_to_s1_best_accuracy,s1_s2_variation_of_information_norm,transport_selected,live_transport_selected,seed,instance
2,2,2,4,1,14,block,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.375,1.999607850919923,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2661115,12
2,2,2,4,1,14,block,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.1875,0.1875,1.9988880522080343,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2661116,13
2,2,2,4,1,14,block,0.02,joint_random,4096,postB,2,1,0.5,0.0,0.1875,0.25,1.9997036968883855,0.9999009357256291,-0.0,0.0,0.0,0.0,0.9999009357256292,0.0,1.0000000000000002,0.0,1.0,0.505859375,1.0,False,False,2661117,14
2,2,2,4,1,14,block,0.02,joint_random,4096,postB,2,1,0.5,0.0,0.125,0.25,1.999916311089816,0.9999889930823526,-0.0,0.0,0.0,0.0,0.9999889930823525,0.0,0.9999999999999999,0.0,1.0,0.501953125,1.0,False,False,2661118,15
2,2,2,4,1,14,block,0.02,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9996531798665722,0.9999662911378919,0.9999662911378919,0.9999662911378919,1.0,1.0,0.9999662911378917,0.9999662911378917,0.9999999999999998,0.9999999999999998,1.0,1.0,0.0,True,True,2661119,16
2,2,2,4,1,14,block,0.02,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9996237654699391,0.999751642800421,0.999751642800421,0.999751642800421,1.0,1.0,0.9997516428004212,0.9997516428004212,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,True,True,2661120,17
2,2,2,4,1,14,block,0.02,joint_random,4096,postB,2,2,0.5,0.5,0.3125,0.3125,1.9998999570983182,0.9999090192651703,0.9999090192651703,0.9999090192651703,1.0,1.0,0.9999090192651703,0.9999090192651703,1.0,1.0,1.0,1.0,0.0,True,True,2661121,18
2,2,2,4,1,14,block,0.02,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9991170598499735,0.9999379133723971,0.9999379133723971,0.9999379133723971,1.0,1.0,0.9999379133723969,0.9999379133723969,0.9999999999999998,0.9999999999999998,1.0,1.0,0.0,True,True,2661122,19
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.375,0.4375,1.999547692092896,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2666203,0
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,2,3,0.5,0.7924812503605781,0.1875,0.1875,1.999863063269019,0.9999957004294572,1.4187835057959144,0.9999957004294573,1.0000000000000002,0.7048261389735258,0.9999957004294571,0.9999981097981934,0.9999999999999999,0.7048278371668909,0.865966796875,1.0,0.2951738610264742,False,False,2666204,1
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,2,1,0.5,0.0,0.25,0.4375,1.9996880479651626,0.33154047088994965,-0.0,0.0,0.0,0.0,0.1328686609613099,0.0,0.4007615136838418,0.0,1.0,0.93896484375,1.0,False,False,2666205,2
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,2,2,0.5,0.5,0.1875,0.3125,1.5124320750693463,0.9995168467959137,0.9995168467959137,0.9995168467959137,1.0,1.0,0.9995168467959137,0.9995168467959137,1.0,1.0,1.0,1.0,0.0,True,True,2666206,3
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.1875,0.4375,1.9985729300747912,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2666207,4
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.5,1.9988863839426525,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2666208,5
2,2,2,4,1,14,block,0.05,joint_random,4095,postB,2,1,0.5,0.0,0.125,0.1875,1.9997341675246627,0.9999473039445343,-0.0,0.0,0.0,0.0,0.9999473039445341,0.0,0.9999999999999998,0.0,1.0,0.5042735042735043,1.0,False,False,2666209,6
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.3125,1.998658027224125,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2666210,7
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.1875,0.25,1.9999625776759493,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2666211,8
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,3,3,0.7924812503605781,0.7924812503605781,0.1875,0.1875,1.9995840719300988,1.2758180433904442,1.2758180433904442,1.2758180433904442,1.0,1.0,1.0680424982130217,1.0680424982130217,0.8371432774024218,0.8371432774024218,1.0,1.0,0.0,True,True,2666212,9
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,2,1,0.5,0.0,0.125,0.5,1.9990469734770633,0.999751642800421,-0.0,0.0,0.0,0.0,0.9997516428004207,0.0,0.9999999999999998,0.0,1.0,0.50927734375,1.0,False,False,2666213,10
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.999987277259586,0.9999889930823526,0.9999889930823526,0.9999889930823526,1.0,1.0,0.9999889930823525,0.9999889930823525,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0,True,True,2666214,11
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.25,1.9997460754318377,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2666215,12
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.4375,0.6875,1.9981977692367712,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2666216,13
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.3125,0.375,1.9994493689252493,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2666217,14
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.5,1.5037854270359678,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2666218,15
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.3125,1.9992819657022505,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2666219,16
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.4375,0.5,1.9995784743502791,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2666220,17
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.1875,0.3125,1.999943957500237,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2666221,18
2,2,2,4,1,14,block,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.4375,1.9994702971212328,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2666222,19
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.25,1.503853689487514,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2674703,0
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.3125,0.375,1.9995455552109829,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2674704,1
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.3125,0.6875,1.9999188939028283,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2674705,2
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,2,1,0.5,0.0,0.3125,0.625,1.9997037720229738,0.670760475968549,-0.0,0.0,0.0,0.0,0.2228633497088901,0.0,0.3322547432257172,0.0,1.0,0.82421875,1.0,False,False,2674706,3
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,2,1,0.5,0.0,0.125,0.1875,1.4992280518070253,0.8066015723807112,-0.0,0.0,0.0,0.0,0.806601572380711,0.0,0.9999999999999998,0.0,1.0,0.7529296875,1.0,False,False,2674707,4
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.375,0.375,1.5005246912386423,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2674708,5
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.3125,0.375,1.4920057917831049,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2674709,6
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,2,1,0.5,0.0,0.5,0.625,1.9996555490405745,0.9999938086157121,-0.0,0.0,0.0,0.0,0.9999938086157121,0.0,1.0,0.0,1.0,0.50146484375,1.0,False,False,2674710,7
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.3125,0.375,1.502422838739933,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2674711,8
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.5625,0.75,1.4961930723451937,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2674712,9
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.5625,0.625,1.9994483844075486,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2674713,10
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.1875,0.5,1.9997020186767434,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2674714,11
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.3125,1.5022872817168467,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2674715,12
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,2,1,0.5,0.0,0.3125,0.6875,1.999824698231144,0.9998925081735295,-0.0,0.0,0.0,0.0,0.9998925081735293,0.0,0.9999999999999998,0.0,1.0,0.506103515625,1.0,False,False,2674716,13
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.5,0.625,1.9997364913726607,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2674717,14
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.375,1.491423836988075,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2674718,15
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,2,1,0.5,0.0,0.1875,0.3125,1.9987758828604596,0.9999938086157121,-0.0,0.0,0.0,0.0,0.9999938086157121,0.0,1.0,0.0,1.0,0.50146484375,1.0,False,False,2674719,16
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,2,1,0.5,0.0,0.25,0.375,1.999601305430087,0.9999379133723971,-0.0,0.0,0.0,0.0,0.9999379133723971,0.0,1.0,0.0,1.0,0.504638671875,1.0,False,False,2674720,17
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.5,0.6875,1.9994204210989508,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2674721,18
2,2,2,4,1,14,block,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.5625,0.875,1.4988052652741133,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,2674722,19
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9992128250321977,0.8022562699366784,0.8022562699366784,0.8022562699366784,1.0,1.0,0.8022562699366786,0.8022562699366786,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,True,True,7013556,0
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9996012591472256,0.8151247802758806,0.8151247802758806,0.8151247802758806,1.0,1.0,0.8151247802758808,0.8151247802758808,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,True,True,7013557,1
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9997375927783518,0.8204336100852311,0.8204336100852311,0.8204336100852311,1.0,1.0,0.8204336100852312,0.8204336100852312,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,True,True,7013558,2
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.999465353654111,0.8170310022253556,0.8170310022253556,0.8170310022253556,1.0,1.0,0.8170310022253557,0.8170310022253557,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,True,True,7013559,3
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9995083752228833,0.8260234270589174,0.8260234270589174,0.8260234270589174,1.0,1.0,0.8260234270589175,0.8260234270589175,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,True,True,7013560,4
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9998670934669058,0.8062088623272913,0.8062088623272913,0.8062088623272913,1.0,1.0,0.8062088623272912,0.8062088623272912,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0,True,True,7013561,5
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9994636366894536,0.827864279609594,0.827864279609594,0.827864279609594,1.0,1.0,0.8278642796095941,0.8278642796095941,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,True,True,7013562,6
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9998763434806128,0.8177903094575675,0.8177903094575675,0.8177903094575675,1.0,1.0,0.8177903094575676,0.8177903094575676,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,True,True,7013563,7
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.998863824685564,0.8105032993487109,0.8105032993487109,0.8105032993487109,1.0,1.0,0.8105032993487109,0.8105032993487109,1.0,1.0,1.0,1.0,0.0,True,True,7013564,8
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9992809391372839,0.8267611085964697,0.8267611085964697,0.8267611085964697,1.0,1.0,0.8267611085964697,0.8267611085964697,1.0,1.0,1.0,1.0,0.0,True,True,7013565,9
2,2,2,4,1,14,canalizing,0.0,joint_random,4095,postB,2,2,0.5,0.5,0.125,0.125,1.999741926843893,0.7999596529252413,0.7999596529252413,0.7999596529252413,1.0,1.0,0.7999596529252413,0.7999596529252413,1.0,1.0,1.0,1.0,0.0,True,True,7013566,10
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9990402899828754,0.8166506674275339,0.8166506674275339,0.8166506674275339,1.0,1.0,0.8166506674275338,0.8166506674275338,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0,True,True,7013567,11
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.999919811966677,0.8058156897136629,0.8058156897136629,0.8058156897136629,1.0,1.0,0.8058156897136628,0.8058156897136628,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0,True,True,7013568,12
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9991014247495933,0.803446922973095,0.803446922973095,0.803446922973095,1.0,1.0,0.803446922973095,0.803446922973095,1.0,1.0,1.0,1.0,0.0,True,True,7013569,13
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9998566345820687,0.8147421700451138,0.8147421700451138,0.8147421700451138,1.0,1.0,0.8147421700451141,0.8147421700451141,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,True,True,7013570,14
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.998815442142677,0.827864279609594,0.827864279609594,0.827864279609594,1.0,1.0,0.8278642796095939,0.8278642796095939,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0,True,True,7013571,15
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9986405697439418,0.800262530556453,0.800262530556453,0.800262530556453,1.0,1.0,0.800262530556453,0.800262530556453,1.0,1.0,1.0,1.0,0.0,True,True,7013572,16
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9991514776197143,0.8263924914287071,0.8263924914287071,0.8263924914287071,1.0,1.0,0.8263924914287073,0.8263924914287073,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,True,True,7013573,17
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9999204548733154,0.8105032993487109,0.8105032993487109,0.8105032993487109,1.0,1.0,0.8105032993487109,0.8105032993487109,1.0,1.0,1.0,1.0,0.0,True,True,7013574,18
2,2,2,4,1,14,canalizing,0.0,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9996984789500334,0.7982571097749842,0.7982571097749842,0.7982571097749842,1.0,1.0,0.7982571097749842,0.7982571097749842,1.0,1.0,1.0,1.0,0.0,True,True,7013575,19
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.1875,0.1875,1.9998157837674966,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7016956,0
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.1875,1.99960819069726,0.8158886340238982,0.8158886340238982,0.8158886340238982,1.0,1.0,0.8158886340238984,0.8158886340238984,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,True,True,7016957,1
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.1875,0.1875,1.9994071919463292,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7016958,2
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.1875,0.1875,1.9997003954830057,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7016959,3
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.25,1.999066421979793,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7016960,4
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.5625,1.9990202685683545,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7016961,5
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,2,2,0.5,0.5,0.1875,0.1875,1.9987039245153297,0.8181692824678246,0.9908828963632897,0.3812004497448096,0.46591879934064956,0.3847078712771011,0.8181692824678246,0.3815650149539551,1.0,0.38507579084709626,0.810546875,0.810546875,1.0562815073132101,False,False,7016962,6
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9989652305146774,0.7994617662434409,0.7994617662434409,0.7994617662434409,1.0,1.0,0.7994617662434409,0.7994617662434409,1.0,1.0,1.0,1.0,0.0,True,True,7016963,7
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,2,2,0.5,0.5,0.1875,0.1875,1.999543238378945,0.8204336100852311,0.8204336100852311,0.8204336100852311,1.0,1.0,0.8204336100852312,0.8204336100852312,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,True,True,7016964,8
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,2,2,0.5,0.5,0.1875,0.1875,1.9987012564672306,0.800262530556453,0.800262530556453,0.800262530556453,1.0,1.0,0.800262530556453,0.800262530556453,1.0,1.0,1.0,1.0,0.0,True,True,7016965,9
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.999449855312897,0.803446922973095,0.803446922973095,0.803446922973095,1.0,1.0,0.8034469229730947,0.8034469229730947,0.9999999999999998,0.9999999999999998,1.0,1.0,0.0,True,True,7016966,10
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.1875,0.25,1.9999422984680755,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7016967,11
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,2,1,0.5,0.0,0.125,0.1875,1.9996466599559195,0.8038428774396019,-0.0,0.0,0.0,0.0,0.8038428774396018,0.0,0.9999999999999999,0.0,1.0,0.754638671875,1.0,False,False,7016968,12
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,2,2,0.5,0.5,0.1875,0.375,1.9995049547653023,0.8170310022253556,0.8170310022253556,0.8170310022253556,1.0,1.0,0.8170310022253555,0.8170310022253555,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0,True,True,7016969,13
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.25,1.9998724833422545,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7016970,14
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,2,1,0.5,0.0,0.125,0.25,1.9991370599280538,0.8026536195349327,-0.0,0.0,0.0,0.0,0.802653619534933,0.0,1.0000000000000002,0.0,1.0,0.75537109375,1.0,False,False,7016971,15
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,2,2,0.5,0.5,0.125,0.125,1.9998493523439065,0.8093376167882613,0.8093376167882613,0.8093376167882613,1.0,1.0,0.8093376167882613,0.8093376167882613,1.0,1.0,1.0,1.0,0.0,True,True,7016972,16
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,2,3,0.5,0.7924812503605781,0.125,0.1875,1.9988815422618589,0.7933961992494412,1.4083375075288884,0.7933961992494412,1.0,0.5633565782406507,0.7933961992494409,0.7935407558496412,0.9999999999999997,0.5634592216762102,0.811279296875,1.0,0.43664342175934934,False,False,7016973,17
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.375,1.998717390971349,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7016974,18
2,2,2,4,1,14,canalizing,0.02,joint_random,4096,postB,2,1,0.5,0.0,0.125,0.1875,1.9997854946402502,0.808948136092947,-0.0,0.0,0.0,0.0,0.8089481360929471,0.0,1.0000000000000002,0.0,1.0,0.75146484375,1.0,False,False,7016975,19
2,2,2,4,1,14,canalizing,0.05,joint_random,4096,postB,2,1,0.5,0.0,0.1875,0.3125,1.9998857534643844,0.8112781244591328,-0.0,0.0,0.0,0.0,0.8112781244591327,0.0,0.9999999999999999,0.0,1.0,0.75,1.0,False,False,7022056,0
2,2,2,4,1,14,canalizing,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.1875,0.25,1.4932722801307214,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7022057,1
2,2,2,4,1,14,canalizing,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.1875,0.1875,1.4919327590565596,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7022058,2
2,2,2,4,1,14,canalizing,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.375,1.9998621224267938,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7022059,3
2,2,2,4,1,14,canalizing,0.05,joint_random,4096,postB,2,1,0.5,0.0,0.125,0.1875,1.504801755282306,0.9999752343565644,-0.0,0.0,0.0,0.0,0.0007548925963067887,0.0,0.0007549112921706761,0.0,1.0,0.5029296875,1.0,False,False,7022060,4
2,2,2,4,1,14,canalizing,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.6875,0.6875,1.9998087729296392,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7022061,5
